exposure	metabolite	fe_effect	fe_lower	fe_upper	fe_p	b	lower_ci	upper_ci	pval	q	q_df	q_p	tau2	tau2_se	tau	h	i1	raw.label	class	subclass	label	label.no.units	derived_features
BMI_Yengo_941	pc	-0.0291624035153775	-0.0511886750716954	-0.00713613195905966	0.00946023409199335	-0.0291624035153775	-0.0511886750716954	-0.00713613195905966	0.00946023409199335	0.49206930383362	1	0.483005684687439	0	0.000357215906931023	0	1	0	Phosphatidylcholine and other cholines (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphatidylcholine + other cholines (mmol/l)	Phosphatidylcholine + other cholines	no
BMI_Yengo_941	phe	0.0942914135134089	0.0745376159019591	0.114045211124859	8.3160574832624e-21	0.0917111883313651	0.0616669552938915	0.121755421368839	2.19244874660517e-09	2.02773576358856	1	0.154450561848543	0.00025437936622534	0.00066461640246925	0.0159492747868152	1.42398587197646	0.506839097106882	Phenylalanine (mmol/l)	Amino acids	Aromatic amino acids	Phenylalanine (mmol/l)	Phenylalanine	no
BMI_Yengo_941	pyr	0.00671995199403217	-0.0150366377956393	0.0284765417837036	0.544930824868779	0.00688577351901907	-0.0378813737616798	0.0516529207997179	0.763057550060838	4.17924677774165	1	0.0409218839641473	0.00079694473223412	0.00147559662236458	0.0282302095676621	2.04432061520243	0.760722433208318	Pyruvate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Pyruvate (mmol/l)	Pyruvate	no
BMI_Yengo_941	serumc	-0.000264882876767594	-0.0226425311134471	0.0221127653599119	0.981490757875162	-0.000264882876767594	-0.0226425311134471	0.0221127653599119	0.981490757875162	1.09084533927677	1	0.296283984910665	0	0.000368703870680726	0	1.04443541651783	0.0832797611226886	Serum total cholesterol (mmol/l)	Cholesterol	Cholesterol	Total cholesterol (mmol/l)	Total C	no
BMI_Yengo_941	serumtg	0.075261408266957	0.0530920940519837	0.0974307224819303	2.85667452778411e-11	0.0806602213426017	0.030640557274485	0.130679885410718	0.00157455586736866	4.64696446499912	1	0.0311085122628397	0.00103082775213862	0.00184217274588274	0.0321065063832648	2.15568190255407	0.784805757063135	Serum total triglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Triglycerides (mmol/l)	Triglycerides	no
BMI_Yengo_941	shdll	0.00948034702862178	-0.0104035772634092	0.0293642713206527	0.350056110305777	0.00948034702862178	-0.0104035772634092	0.0293642713206527	0.350056110305777	0.749756065132932	1	0.386553472980668	0	0.000291107244374798	0	1	0	Total lipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total lipids (mmol/l)	Total lipids	no
BMI_Yengo_941	shdlp	-0.020601226743232	-0.0418145118818558	0.000612058395391753	0.0569865546596967	-0.0183634639009666	-0.0545120694240086	0.0177851416220753	0.319415273218011	2.92109315205319	1	0.0874286164527447	0.000440722657423148	0.000962125905882627	0.0209933955667764	1.70912057855881	0.657662406521642	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	Particle concentration (mol/l)	Particle concentration	no
BMI_Yengo_941	shdltg	0.076832333448378	0.0555460674661576	0.0981185994305984	1.50043565702169e-12	0.0777330695404996	0.0523896394162223	0.103076499664777	1.83725639422138e-09	1.37414429221905	1	0.241101111237739	9.4156739632421e-05	0.000472911200777312	0.00970343957740867	1.17223900814597	0.272274385111957	Triglycerides in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Triglycerides (mmol/l)	Triglycerides	no
BMI_Yengo_941	sldlc	0.0292651174007271	0.00610374410120763	0.0524264907002467	0.013268668987573	0.0309464135612872	-0.00104069527010953	0.0629335223926839	0.0579340153348162	1.92659533705684	1	0.165131413933722	0.000246987195788944	0.000753353460254164	0.0157158262840025	1.3880184930529	0.480949641699201	Total cholesterol in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Total cholesterol (mmol/l)	Total cholesterol	no
BMI_Yengo_941	sldll	0.0314130439272237	0.00775843887028293	0.0550676489841645	0.00924632698403331	0.0351753835474074	-0.00854937219877999	0.0789001392935948	0.114855817749236	3.23708712063474	1	0.0719885224484025	0.000691400238276567	0.00140767888301635	0.0262944906449349	1.79919068490106	0.691080294495159	Total lipids in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Total lipids (mmol/l)	Total lipids	no
BMI_Yengo_941	sldlp	0.00273820516295935	-0.0208721910120379	0.0263486013379566	0.820185847777597	0.012865947689117	-0.0755556141315041	0.101287509509738	0.775499890524165	13.2111632970359	1	0.000278286590456134	0.00376349354059239	0.00575658835632211	0.0613473189356502	3.63471639843274	0.924306438614352	Concentration of small LDL particles (mol/l)	Lipoprotein subclasses	Small LDL	Particle concentration (mol/l)	Particle concentration	no
BMI_Yengo_941	sm	0.00944983257439831	-0.0126537253851388	0.0315533905339355	0.402067549192325	0.00944983257439831	-0.0126537253851388	0.0315533905339355	0.402067549192325	0.213953929228847	1	0.643685849385003	0	0.000359727123438569	0	1	0	Sphingomyelins (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Sphingomyelins (mmol/l)	Sphingomyelins	no
BMI_Yengo_941	svldlc	0.0176226624075113	-0.0037617702285673	0.03900709504359	0.106270953737564	0.0278153539090383	-0.0487402811272605	0.104370988945337	0.476388100211301	11.8423766281746	1	0.00057897883770305	0.00279406696220661	0.00431522194953804	0.0528589345542134	3.44127543625538	0.915557490578296	Total cholesterol in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Total cholesterol (mmol/l)	Total cholesterol	no
BMI_Yengo_941	svldlfc	-0.0053534617561572	-0.0259086331789546	0.0152017096666402	0.609729250493246	0.0169739577039	-0.10531013601569	0.13925805142349	0.785577549984209	30.5727663117962	1	3.21576111164995e-08	0.00753157991287214	0.0110100362764289	0.086784675564711	5.52926453624677	0.96729115089549	Free cholesterol in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Free cholesterol (mmol/l)	Free cholesterol	no
BMI_Yengo_941	svldll	0.0721398059950457	0.0494784580588919	0.0948011539311995	4.3947463283644e-10	0.0756014510600801	0.0375893327629356	0.113613569357225	9.69389796868492e-05	2.60443495835218	1	0.106565132962545	0.000470002252990354	0.00106388076223213	0.0216795353499644	1.61382618591724	0.616039557143444	Total lipids in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Total lipids (mmol/l)	Total lipids	no
BMI_Yengo_941	svldlp	0.00636214051764362	-0.0154006274242858	0.028124908459573	0.566660242432047	0.0305162744838325	-0.10982947973807	0.170862028705735	0.669985798995291	36.6692933955249	1	1.39966870069438e-09	0.00997562523397102	0.0145026500988444	0.0998780518130536	6.05551759930767	0.972729226352585	Concentration of small VLDL particles (mol/l)	Lipoprotein subclasses	Small VLDL	Particle concentration (mol/l)	Particle concentration	no
BMI_Yengo_941	svldlpl	0.00226812590663684	-0.0191978480421556	0.0237340998554292	0.835937514514519	0.0208085134736195	-0.100584820871438	0.142201847818677	0.736897102059918	28.9255992334205	1	7.52123130332643e-08	0.00740774145787571	0.0108502187092691	0.0860682372183589	5.37825243303254	0.965428546806228	Phospholipids in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Phospholipids (mmol/l)	Phospholipids	no
BMI_Yengo_941	svldltg	0.0538474139754539	0.0320232523688107	0.0756715755820971	1.32558932331478e-06	0.0631836554254489	-0.00863171487075114	0.134999025721649	0.084637505167901	10.0750330334036	1	0.00150291928029675	0.0024179440765548	0.00379737616150399	0.0491725947714252	3.17411925317931	0.900744742306599	Triglycerides in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Triglycerides (mmol/l)	Triglycerides	no
BMI_Yengo_941	totfa	0.0227144664199833	-0.000387331648352716	0.0458162644883194	0.0539668394652735	0.027843546339822	-0.0120328099681841	0.0677199026478281	0.171143429020985	2.46739376900887	1	0.116230507793387	0.000514767501980239	0.00117079200274348	0.0226884883141262	1.57079399317952	0.594714061225141	Total fatty acids (mmol/l)	Fatty acids	Fatty acids	Total fatty acids (mmol/l)	Total fatty acids	no
BMI_Yengo_941	totpg	-0.0251888318804543	-0.047225302486601	-0.00315236127430761	0.0250688090140418	-0.0251888318804543	-0.047225302486601	-0.00315236127430761	0.0250688090140418	1.0045950977045	1	0.316201177485091	0	0.000357546794191153	0	1.0022949155336	0.00457407936292338	Total phosphoglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphoglycerides (mmol/l)	Phosphoglycerides	no
BMI_Yengo_941	tyr	0.0612807426730978	0.0415795012559621	0.0809819840902335	1.08435554500719e-09	0.0612807426730978	0.0415795012559621	0.0809819840902335	1.08435554500719e-09	0.0130125911553023	1	0.909180127494225	0	0.000285782740881905	0	1	0	Tyrosine (mmol/l)	Amino acids	Aromatic amino acids	Tyrosine (mmol/l)	Tyrosine	no
BMI_Yengo_941	val	0.0586789989976337	0.0396370095706431	0.0777209884246244	1.54359768632374e-09	0.0586789989976337	0.0396370095706431	0.0777209884246244	1.54359768632374e-09	0.0343142801249538	1	0.853039902003244	0	0.000266976755456517	0	1	0	Valine (mmol/l)	Amino acids	Branched-chain amino acids	Valine (mmol/l)	Valine	no
BMI_Yengo_941	vldld	0.0588106803120025	0.0364765130503104	0.0811448475736946	2.45623717128109e-07	0.0632846759247329	0.0193461556389428	0.107223196210523	0.004758588441663	3.5810766505858	1	0.0584412628424946	0.000729949894045915	0.00142147643921651	0.0270175849040197	1.89237328521246	0.720754371499862	Mean diameter for VLDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	VLDL particle size (nm)	VLDL particles size	no
BMI_Yengo_941	xlhdlc	0.0292140754955585	0.00791513405782259	0.0505130169332944	0.00718108690647486	0.0178361357198311	-0.08754067056031	0.123212941999972	0.740082140225094	23.2033375022177	1	1.45744169549085e-06	0.00553343528753594	0.00817596221033639	0.0743870639798073	4.81698427464921	0.956902751601815	Total cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total cholesterol (mmol/l)	Total cholesterol	no
BMI_Yengo_941	xlhdlce	0.0317069831413681	0.0100553724950679	0.0533585937876684	0.00410206725418287	0.0183855967001305	-0.0857314982616311	0.122502691661892	0.729266258442466	21.6519432678757	1	3.26878684336794e-06	0.00538262156011782	0.00798165396620372	0.0733663516887532	4.65316486575274	0.953814769065848	Cholesterol esters in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
BMI_Yengo_941	xlhdlfc	-0.0672283743296426	-0.0880001874951835	-0.0464565611641018	2.2465946358018e-10	-0.0672283743296426	-0.0880001874951835	-0.0464565611641018	2.2465946358018e-10	0.0345365580672609	1	0.852570124722433	0	0.000317685671005349	0	1	0	Free cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Free cholesterol (mmol/l)	Free cholesterol	no
BMI_Yengo_941	xlhdll	-0.0786618669891053	-0.10071357389907	-0.0566101600791409	2.71969890247347e-12	-0.0786618669891053	-0.10071357389907	-0.0566101600791409	2.71969890247347e-12	1.03401881453099	1	0.309216629225869	0	0.000358041390171185	0	1.01686715677663	0.0328996088397265	Total lipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total lipids (mmol/l)	Total lipids	no
BMI_Yengo_941	xlhdlp	-0.0581649943481963	-0.0799786875889531	-0.0363513011074394	1.73090501752277e-07	-0.0581649943481963	-0.0799786875889531	-0.0363513011074394	1.73090501752277e-07	0.0867276670853052	1	0.768379213878927	0	0.000350354108288778	0	1	0	Concentration of very large HDL particles (mol/l)	Lipoprotein subclasses	Very large HDL	Particle concentration (mol/l)	Particle concentration	no
BMI_Yengo_941	xlhdlpl	-0.0686956358757552	-0.0906127419320251	-0.0467785298194853	8.08798473121198e-10	-0.072194484371365	-0.108066344333035	-0.0363226244096949	7.99477017651449e-05	2.55855062396166	1	0.109699112798475	0.00040371353669566	0.000947450659560792	0.0200926239375463	1.59954700586186	0.609153717485722	Phospholipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Phospholipids (mmol/l)	Phospholipids	no
BMI_Yengo_941	xlhdltg	0.0368231923146024	0.016516288658765	0.0571300959704398	0.000379320109255431	0.0345053319008379	0.00396217208302345	0.0650484917186523	0.0268138007288242	2.05301466268956	1	0.15190514354606	0.000261084218467985	0.000686873467353983	0.0161581007073228	1.43283448544818	0.51291141842604	Triglycerides in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Triglycerides (mmol/l)	Triglycerides	no
BMI_Yengo_941	xlvldll	0.0704862122262536	0.0489434187635582	0.0920290056889491	1.42835592890348e-10	0.0788352668535149	0.0161730769957805	0.141497456711249	0.0136696339144957	7.78864102805728	1	0.00525757268978699	0.00178211501898491	0.00289107892388805	0.0422151041569829	2.79081368565823	0.871607897141791	Total lipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total lipids (mmol/l)	Total lipids	no
BMI_Yengo_941	xlvldlp	0.0533628855887045	0.0316624245025312	0.0750633466748779	1.43786823860319e-06	0.0656576932860218	-0.0189112742947762	0.15022666086682	0.12808985175577	13.7652838675753	1	0.000207128670832525	0.00345468234436642	0.0052658789192726	0.0587765458696444	3.71015954745552	0.927353477805457	Concentration of very large VLDL particles (mol/l)	Lipoprotein subclasses	Very large VLDL	Particle concentration (mol/l)	Particle concentration	no
BMI_Yengo_941	xlvldlpl	0.0527675426033932	0.0312980209064322	0.0742370643003543	1.45603624673597e-06	0.0632463673221882	-0.0166273135013139	0.14312004814569	0.120672261003933	12.7148400344717	1	0.000362765320091433	0.0030628312045688	0.00469738556077517	0.0553428514314974	3.56578743540213	0.921351743530484	Phospholipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Phospholipids (mmol/l)	Phospholipids	no
BMI_Yengo_941	xlvldltg	0.0486159989868517	0.0270442393463756	0.0701877586273278	1.00012780080178e-05	0.0592756730817832	-0.0291462264974281	0.147697572660994	0.188877382523298	15.7473562539235	1	7.23890329202217e-05	0.003812870062446	0.00575663233520783	0.0617484417815219	3.96829387192071	0.936497277138132	Triglycerides in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Triglycerides (mmol/l)	Triglycerides	no
BMI_Yengo_941	xsvldll	0.058440309700688	0.0365660701935305	0.0803145492078454	1.63794253791907e-07	0.0628671530941756	0.0179710245264139	0.107763281661937	0.0060603438150751	3.9055481865573	1	0.048126924185079	0.000786868352434239	0.0014841117295587	0.028051173815622	1.97624598331212	0.743953997689249	Total lipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Total lipids (mmol/l)	Total lipids	no
BMI_Yengo_941	xsvldlp	0.020675605897319	-0.000956414467530611	0.0423076262621686	0.0610258268116032	0.036288316341138	-0.0707042913245088	0.143280924006785	0.506207674452822	22.2612723811127	1	2.37957726100516e-06	0.00569337521708101	0.00842861771003616	0.0754544579006503	4.71818528473742	0.955078937857639	Concentration of very small VLDL particles (mol/l)	Lipoprotein subclasses	Very Small VLDL	Particle concentration (mol/l)	Particle concentration	no
BMI_Yengo_941	xsvldlpl	0.0116314865905235	-0.00975075506145085	0.0330137282424978	0.286342780117968	0.021544201106976	-0.056825857288663	0.0999142595026149	0.590024240360166	12.4449785836626	1	0.000419117092132094	0.00294247000381737	0.00452219361225448	0.0542445389308211	3.52774412105847	0.91964630607619	Phospholipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Phospholipids  (mmol/l)	Phospholipids	no
BMI_Yengo_941	xsvldltg	0.063813865177197	0.0418318387292368	0.0857958916251571	1.27203724657282e-08	0.0728610477145286	0.00859103535222572	0.137131060076832	0.0262863951749263	7.77582793707672	1	0.00529499426319692	0.00187478911525193	0.0030413442331608	0.0432988350334271	2.78851715739328	0.871396331285599	Triglycerides in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Triglycerides (mmol/l)	Triglycerides	no
BMI_Yengo_941	xxlvldll	0.0691607677867258	0.0477020563306501	0.0906194792428016	2.66855734175599e-10	0.0790598818716028	0.00985417629770283	0.148265587445503	0.0251531462163779	9.4093303979293	1	0.00215884050622797	0.00223049584611235	0.0035264084459949	0.0472281255833042	3.06746318607564	0.893722511835692	Total lipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Total lipids (mmol/l)	Total lipids	no
BMI_Yengo_941	xxlvldlp	0.0357616976330038	0.0139450839186785	0.0575783113473291	0.0013146409223244	0.0528345555013094	-0.0520597832106782	0.157728894213297	0.323534626970562	20.4178608845477	1	6.22461331022378e-06	0.00545064120218736	0.00810126633584321	0.0738284579426346	4.5186127168134	0.951023272924893	Concentration of chylomicrons and extremely large VLDL particles (mol/l)	Lipoprotein subclasses	Extremely large VLDL	Particle concentration (mol/l)	Particle concentration	no
BMI_Yengo_941	xxlvldlpl	0.0394985008689344	0.0183362746405975	0.0606607270972712	0.00025399360430952	0.0524548198827506	-0.0508527416480205	0.155762381413522	0.319649015721282	22.2970575385138	1	2.33564225505141e-06	0.00530753110669838	0.00785801824135444	0.0728528043845834	4.72197602053566	0.955151032898727	Phospholipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Phospholipids (mmol/l)	Phospholipids	no
BMI_Yengo_941	xxlvldltg	0.0284710933922895	0.00850056257026488	0.0484416242143141	0.0052022969360426	0.049514022818027	-0.0613113463976636	0.160339392033718	0.381213137014255	26.1438064920713	1	3.16911975842021e-07	0.00615172185909832	0.00904330514049694	0.0784329131111316	5.1131014552883	0.961750022885792	Triglycerides in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Triglycerides (mmol/l)	Triglycerides	no
