id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
Lu BF EU sex combined 5 SNPs	875	Cholesterol esters in large HDL || id:875	Lu BF EU sex combined 5 SNPs	Weighted mode	4	-0.288953380485386	0.306834597153927	0.415807971413774
Lu BF EU sex combined 5 SNPs	876	Free cholesterol in large HDL || id:876	Lu BF EU sex combined 5 SNPs	MR Egger	5	1.01806436515003	1.59892224405614	0.569567143438553
Lu BF EU sex combined 5 SNPs	876	Free cholesterol in large HDL || id:876	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.247737948885593	0.170305553679262	0.145761342472843
Lu BF EU sex combined 5 SNPs	876	Free cholesterol in large HDL || id:876	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.0613135516436346	0.322384010656302	0.849161859265603
Lu BF EU sex combined 5 SNPs	876	Free cholesterol in large HDL || id:876	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.284000406611217	0.171433684674118	0.172937416309588
Lu BF EU sex combined 5 SNPs	877	Total lipids in large HDL || id:877	Lu BF EU sex combined 5 SNPs	MR Egger	4	2.93699633445928	1.44885774712383	0.179863488657236
Lu BF EU sex combined 5 SNPs	877	Total lipids in large HDL || id:877	Lu BF EU sex combined 5 SNPs	Weighted median	4	-0.0507875105397292	0.250150793083303	0.839113474189473
Lu BF EU sex combined 5 SNPs	877	Total lipids in large HDL || id:877	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	0.302767098316361	0.419202083190939	0.47014314294896
Lu BF EU sex combined 5 SNPs	877	Total lipids in large HDL || id:877	Lu BF EU sex combined 5 SNPs	Weighted mode	4	-0.28696653683451	0.311318258767323	0.424626937747939
Lu BF EU sex combined 5 SNPs	878	Concentration of large HDL particles || id:878	Lu BF EU sex combined 5 SNPs	MR Egger	4	2.93706255869601	1.39078108656353	0.169103091866057
Lu BF EU sex combined 5 SNPs	878	Concentration of large HDL particles || id:878	Lu BF EU sex combined 5 SNPs	Weighted median	4	-0.0616952892506424	0.243258364486251	0.799788817291308
Lu BF EU sex combined 5 SNPs	878	Concentration of large HDL particles || id:878	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	0.304682597632949	0.412941581926928	0.46061494912249
Lu BF EU sex combined 5 SNPs	878	Concentration of large HDL particles || id:878	Lu BF EU sex combined 5 SNPs	Weighted mode	4	-0.284239919960521	0.29587427381653	0.407583423906288
Lu BF EU sex combined 5 SNPs	879	Phospholipids in large HDL || id:879	Lu BF EU sex combined 5 SNPs	MR Egger	4	2.91155682936234	1.30628582676236	0.155624448638546
Lu BF EU sex combined 5 SNPs	879	Phospholipids in large HDL || id:879	Lu BF EU sex combined 5 SNPs	Weighted median	4	-0.0689119653055738	0.236870172057321	0.771107032314422
Lu BF EU sex combined 5 SNPs	879	Phospholipids in large HDL || id:879	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	0.305574287473986	0.401652939469073	0.446781396253981
Lu BF EU sex combined 5 SNPs	879	Phospholipids in large HDL || id:879	Lu BF EU sex combined 5 SNPs	Weighted mode	4	-0.262789935382444	0.285744426461816	0.425570254070349
Lu BF EU sex combined 5 SNPs	880	Total cholesterol in large LDL || id:880	Lu BF EU sex combined 5 SNPs	MR Egger	5	-1.9951153018221	2.9129685808218	0.542574225804193
Lu BF EU sex combined 5 SNPs	880	Total cholesterol in large LDL || id:880	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.319335728800571	0.169764466923929	0.0599648946349432
Lu BF EU sex combined 5 SNPs	880	Total cholesterol in large LDL || id:880	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.440227795731966	0.580910337329619	0.448556352403996
Lu BF EU sex combined 5 SNPs	880	Total cholesterol in large LDL || id:880	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.346232664496867	0.168000932948609	0.108342236000261
Lu BF EU sex combined 5 SNPs	881	Cholesterol esters in large VLDL || id:881	Lu BF EU sex combined 5 SNPs	MR Egger	4	-5.66582715961206	2.49893695647947	0.151523407247099
Lu BF EU sex combined 5 SNPs	881	Cholesterol esters in large VLDL || id:881	Lu BF EU sex combined 5 SNPs	Weighted median	4	0.195977440861148	0.249856931465607	0.432829704993421
Lu BF EU sex combined 5 SNPs	881	Cholesterol esters in large VLDL || id:881	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	-1.01308201765383	0.73466100040877	0.167901259815379
Lu BF EU sex combined 5 SNPs	881	Cholesterol esters in large VLDL || id:881	Lu BF EU sex combined 5 SNPs	Weighted mode	4	0.185940528777548	0.256610376716699	0.52109558519673
Lu BF EU sex combined 5 SNPs	882	Free cholesterol in large LDL || id:882	Lu BF EU sex combined 5 SNPs	MR Egger	5	-1.78335989563962	2.82953358154629	0.573257280872862
Lu BF EU sex combined 5 SNPs	882	Free cholesterol in large LDL || id:882	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.367593149459491	0.17224314963171	0.0328302989998502
Lu BF EU sex combined 5 SNPs	882	Free cholesterol in large LDL || id:882	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.420980060038737	0.559458007817278	0.451763421730837
Lu BF EU sex combined 5 SNPs	882	Free cholesterol in large LDL || id:882	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.340943280805121	0.155575587823957	0.0935357565418471
Lu BF EU sex combined 5 SNPs	883	Total lipids in large LDL || id:883	Lu BF EU sex combined 5 SNPs	MR Egger	4	-5.64275966755591	2.59119977653749	0.161333430189314
Lu BF EU sex combined 5 SNPs	883	Total lipids in large LDL || id:883	Lu BF EU sex combined 5 SNPs	Weighted median	4	0.00766220731396638	0.271968043450839	0.977524020155642
Lu BF EU sex combined 5 SNPs	883	Total lipids in large LDL || id:883	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	-1.01851470752968	0.741565423151443	0.169607602794485
Lu BF EU sex combined 5 SNPs	883	Total lipids in large LDL || id:883	Lu BF EU sex combined 5 SNPs	Weighted mode	4	0.178613032952342	0.269324979217174	0.55461689469791
Lu BF EU sex combined 5 SNPs	884	Concentration of large LDL particles || id:884	Lu BF EU sex combined 5 SNPs	MR Egger	4	-5.56805278603185	2.6439567672832	0.169818187482028
Lu BF EU sex combined 5 SNPs	884	Concentration of large LDL particles || id:884	Lu BF EU sex combined 5 SNPs	Weighted median	4	-0.022572560425881	0.265833573412075	0.932331052438879
Lu BF EU sex combined 5 SNPs	884	Concentration of large LDL particles || id:884	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	-1.00639012394353	0.741018448160526	0.174426402388415
Lu BF EU sex combined 5 SNPs	884	Concentration of large LDL particles || id:884	Lu BF EU sex combined 5 SNPs	Weighted mode	4	0.169042319208094	0.261927658403442	0.564643362716284
Lu BF EU sex combined 5 SNPs	885	Phospholipids in large LDL || id:885	Lu BF EU sex combined 5 SNPs	MR Egger	5	-1.8446045618836	2.88181138650462	0.567649276334146
Lu BF EU sex combined 5 SNPs	885	Phospholipids in large LDL || id:885	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.292961818919786	0.172420084276257	0.0892972254695283
Lu BF EU sex combined 5 SNPs	885	Phospholipids in large LDL || id:885	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.423336396517564	0.570895989655282	0.458372262104806
Lu BF EU sex combined 5 SNPs	885	Phospholipids in large LDL || id:885	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.348494811021725	0.168522509844238	0.107480450539375
Lu BF EU sex combined 5 SNPs	886	Total cholesterol in large VLDL || id:886	Lu BF EU sex combined 5 SNPs	MR Egger	5	-1.16199851985291	1.74793011761194	0.553724115302292
Lu BF EU sex combined 5 SNPs	886	Total cholesterol in large VLDL || id:886	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.149879659044544	0.165656460466769	0.365591523693535
Lu BF EU sex combined 5 SNPs	886	Total cholesterol in large VLDL || id:886	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.180162697213047	0.350298363510421	0.607033782869104
Lu BF EU sex combined 5 SNPs	886	Total cholesterol in large VLDL || id:886	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.229449620837852	0.167013655401083	0.241453380948757
Lu BF EU sex combined 5 SNPs	887	Cholesterol esters in large VLDL || id:887	Lu BF EU sex combined 5 SNPs	MR Egger	4	-3.23456455046743	0.99544044477916	0.0830785424044315
Lu BF EU sex combined 5 SNPs	887	Cholesterol esters in large VLDL || id:887	Lu BF EU sex combined 5 SNPs	Weighted median	4	-0.0368070023284453	0.241517710651963	0.878872426191737
Lu BF EU sex combined 5 SNPs	887	Cholesterol esters in large VLDL || id:887	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	-0.503521295292226	0.387696676812641	0.194029529600016
Lu BF EU sex combined 5 SNPs	887	Cholesterol esters in large VLDL || id:887	Lu BF EU sex combined 5 SNPs	Weighted mode	4	0.00283846339603433	0.246920716606735	0.991549887174987
Lu BF EU sex combined 5 SNPs	888	Free cholesterol in large VLDL || id:888	Lu BF EU sex combined 5 SNPs	MR Egger	5	-1.19419215147723	1.81873142077076	0.558305687401084
Lu BF EU sex combined 5 SNPs	888	Free cholesterol in large VLDL || id:888	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.274285614570363	0.168232415336772	0.103017631739462
Lu BF EU sex combined 5 SNPs	888	Free cholesterol in large VLDL || id:888	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.167776748655435	0.364643533799343	0.645436061379791
Lu BF EU sex combined 5 SNPs	888	Free cholesterol in large VLDL || id:888	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.261854316201399	0.178078842720012	0.21539471090716
Lu BF EU sex combined 5 SNPs	889	Total lipids in large VLDL || id:889	Lu BF EU sex combined 5 SNPs	MR Egger	4	-2.6677536092546	1.96796609096748	0.308014489786915
Lu BF EU sex combined 5 SNPs	889	Total lipids in large VLDL || id:889	Lu BF EU sex combined 5 SNPs	Weighted median	4	-0.311306758771417	0.257562768233165	0.226792087379421
Lu BF EU sex combined 5 SNPs	889	Total lipids in large VLDL || id:889	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	-0.445975127575831	0.445135052041419	0.316398057261506
Lu BF EU sex combined 5 SNPs	889	Total lipids in large VLDL || id:889	Lu BF EU sex combined 5 SNPs	Weighted mode	4	-0.351625054458878	0.410147330248782	0.454299780813496
Lu BF EU sex combined 5 SNPs	890	Concentration of large VLDL particles || id:890	Lu BF EU sex combined 5 SNPs	MR Egger	4	-3.03834928608162	1.43787503051337	0.168947866119112
Lu BF EU sex combined 5 SNPs	890	Concentration of large VLDL particles || id:890	Lu BF EU sex combined 5 SNPs	Weighted median	4	-0.248357014307398	0.254766732915117	0.329639218545112
Lu BF EU sex combined 5 SNPs	890	Concentration of large VLDL particles || id:890	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	-0.536471724973293	0.405095490265898	0.185400343269845
Lu BF EU sex combined 5 SNPs	890	Concentration of large VLDL particles || id:890	Lu BF EU sex combined 5 SNPs	Weighted mode	4	-0.194177992370005	0.388346386886643	0.651440224714257
Lu BF EU sex combined 5 SNPs	891	Phospholipids in large VLDL || id:891	Lu BF EU sex combined 5 SNPs	MR Egger	5	-0.896694802698213	2.01732869444837	0.686794696064084
Lu BF EU sex combined 5 SNPs	891	Phospholipids in large VLDL || id:891	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.115436611763427	0.190375174166045	0.544273209155735
Lu BF EU sex combined 5 SNPs	891	Phospholipids in large VLDL || id:891	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.220201918204288	0.391098459527075	0.573411404510635
Lu BF EU sex combined 5 SNPs	891	Phospholipids in large VLDL || id:891	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.263681827089424	0.182870163412879	0.222784283532173
Lu BF EU sex combined 5 SNPs	892	Triglycerides in large VLDL || id:892	Lu BF EU sex combined 5 SNPs	MR Egger	5	-0.761228826183892	1.87685785332919	0.712238859414776
Lu BF EU sex combined 5 SNPs	892	Triglycerides in large VLDL || id:892	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.0762647925916592	0.184418094316669	0.679208901906943
Lu BF EU sex combined 5 SNPs	892	Triglycerides in large VLDL || id:892	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.176355166441368	0.36291752562082	0.627011613725888
Lu BF EU sex combined 5 SNPs	892	Triglycerides in large VLDL || id:892	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.230340981442973	0.173150266857924	0.254198460228108
Lu BF EU sex combined 5 SNPs	893	18:2, linoleic acid (LA) || id:893	Lu BF EU sex combined 5 SNPs	MR Egger	5	-1.52951638960662	2.77828304786633	0.62030102398781
Lu BF EU sex combined 5 SNPs	893	18:2, linoleic acid (LA) || id:893	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.0674427408579984	0.223495915689957	0.762832933383601
Lu BF EU sex combined 5 SNPs	893	18:2, linoleic acid (LA) || id:893	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.564535310139594	0.537791782701637	0.293843000354715
Lu BF EU sex combined 5 SNPs	893	18:2, linoleic acid (LA) || id:893	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.165216213263291	0.194105667213599	0.442632261606437
Lu BF EU sex combined 5 SNPs	894	Lactate || id:894	Lu BF EU sex combined 5 SNPs	MR Egger	5	0.410239599883184	0.513302072296855	0.482590201775792
Lu BF EU sex combined 5 SNPs	894	Lactate || id:894	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.0312586561481268	0.134171307281403	0.815780264122342
Lu BF EU sex combined 5 SNPs	894	Lactate || id:894	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.0486273545381778	0.0724165341030144	0.501905120781321
Lu BF EU sex combined 5 SNPs	894	Lactate || id:894	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.019522299706909	0.170792482872884	0.914504394916572
Lu BF EU sex combined 5 SNPs	895	Total cholesterol in LDL || id:895	Lu BF EU sex combined 5 SNPs	MR Egger	5	-2.26678774111195	3.26935575410554	0.537952106758443
Lu BF EU sex combined 5 SNPs	895	Total cholesterol in LDL || id:895	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.342189515963839	0.167486776560724	0.0410441456256301
Lu BF EU sex combined 5 SNPs	895	Total cholesterol in LDL || id:895	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.539194629062963	0.651294217900392	0.407737443372536
Lu BF EU sex combined 5 SNPs	895	Total cholesterol in LDL || id:895	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.343184117460939	0.171936045977523	0.116648360126025
Lu BF EU sex combined 5 SNPs	896	Mean diameter for LDL particles || id:896	Lu BF EU sex combined 5 SNPs	MR Egger	4	2.28976324172285	0.739727769262888	0.0904330422212922
Lu BF EU sex combined 5 SNPs	896	Mean diameter for LDL particles || id:896	Lu BF EU sex combined 5 SNPs	Weighted median	4	0.344849715484591	0.223457397215155	0.122771120715071
Lu BF EU sex combined 5 SNPs	896	Mean diameter for LDL particles || id:896	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	0.55704596554896	0.242439448027383	0.0215805502990654
Lu BF EU sex combined 5 SNPs	896	Mean diameter for LDL particles || id:896	Lu BF EU sex combined 5 SNPs	Weighted mode	4	0.232441606459634	0.364386742241485	0.568894842965505
Lu BF EU sex combined 5 SNPs	897	Leucine || id:897	Lu BF EU sex combined 5 SNPs	MR Egger	5	1.33389810247922	0.708917040115956	0.156447441909505
Lu BF EU sex combined 5 SNPs	897	Leucine || id:897	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.250146277159938	0.151293637777266	0.0982530097573812
Lu BF EU sex combined 5 SNPs	897	Leucine || id:897	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.0927975008385434	0.194367963750736	0.633054476400104
Lu BF EU sex combined 5 SNPs	897	Leucine || id:897	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.232624136554804	0.179535699769243	0.264791636201648
Lu BF EU sex combined 5 SNPs	898	Total cholesterol in medium HDL || id:898	Lu BF EU sex combined 5 SNPs	MR Egger	5	0.764283927130897	1.37186183232005	0.616314533808681
Lu BF EU sex combined 5 SNPs	898	Total cholesterol in medium HDL || id:898	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.217339012008124	0.164554851453262	0.186578266531243
Lu BF EU sex combined 5 SNPs	898	Total cholesterol in medium HDL || id:898	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.148408826571544	0.269885685097161	0.582391297884036
Lu BF EU sex combined 5 SNPs	898	Total cholesterol in medium HDL || id:898	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.223664724564974	0.172133649292557	0.263648487601551
Lu BF EU sex combined 5 SNPs	899	Cholesterol esters in medium HDL || id:899	Lu BF EU sex combined 5 SNPs	MR Egger	4	2.19557395374382	1.14735268047704	0.195786425483051
Lu BF EU sex combined 5 SNPs	899	Cholesterol esters in medium HDL || id:899	Lu BF EU sex combined 5 SNPs	Weighted median	4	0.12901782955054	0.239520626540522	0.590128253223062
Lu BF EU sex combined 5 SNPs	899	Cholesterol esters in medium HDL || id:899	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	0.353524526298921	0.307924324145386	0.250931828855106
Lu BF EU sex combined 5 SNPs	899	Cholesterol esters in medium HDL || id:899	Lu BF EU sex combined 5 SNPs	Weighted mode	4	-0.14030435074431	0.417218915949107	0.758804270100605
Lu BF EU sex combined 5 SNPs	900	Free cholesterol in medium HDL || id:900	Lu BF EU sex combined 5 SNPs	MR Egger	5	0.624616242692344	0.92165964187404	0.546543498342686
Lu BF EU sex combined 5 SNPs	900	Free cholesterol in medium HDL || id:900	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.194502744071179	0.151885919207033	0.200339669906251
Lu BF EU sex combined 5 SNPs	900	Free cholesterol in medium HDL || id:900	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.0364333685689308	0.187313826541918	0.845780929393299
Lu BF EU sex combined 5 SNPs	900	Free cholesterol in medium HDL || id:900	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.199884228636602	0.175213161760742	0.317614718791107
Lu BF EU sex combined 5 SNPs	901	Total lipids in medium HDL || id:901	Lu BF EU sex combined 5 SNPs	MR Egger	4	1.81174204736826	0.738960682075354	0.133775596563004
Lu BF EU sex combined 5 SNPs	901	Total lipids in medium HDL || id:901	Lu BF EU sex combined 5 SNPs	Weighted median	4	0.0528233568068509	0.229266917622677	0.817780083447967
Lu BF EU sex combined 5 SNPs	901	Total lipids in medium HDL || id:901	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	0.20435368926469	0.240163766747502	0.394828744446048
Lu BF EU sex combined 5 SNPs	901	Total lipids in medium HDL || id:901	Lu BF EU sex combined 5 SNPs	Weighted mode	4	-0.0212987105154776	0.453617484697295	0.965501489839996
Lu BF EU sex combined 5 SNPs	902	Concentration of medium HDL particles || id:902	Lu BF EU sex combined 5 SNPs	MR Egger	4	1.67112311819341	0.739174433738859	0.152206638977791
Lu BF EU sex combined 5 SNPs	902	Concentration of medium HDL particles || id:902	Lu BF EU sex combined 5 SNPs	Weighted median	4	0.0978713479035376	0.226788247465648	0.666065685342645
Lu BF EU sex combined 5 SNPs	902	Concentration of medium HDL particles || id:902	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	0.1594716327801	0.222196057257287	0.472938057536076
Lu BF EU sex combined 5 SNPs	902	Concentration of medium HDL particles || id:902	Lu BF EU sex combined 5 SNPs	Weighted mode	4	-0.0989870315401522	0.405074050344259	0.822705885407798
Lu BF EU sex combined 5 SNPs	903	Phospholipids in medium HDL || id:903	Lu BF EU sex combined 5 SNPs	MR Egger	5	0.816106453338237	0.925856111735726	0.442974421599592
Lu BF EU sex combined 5 SNPs	903	Phospholipids in medium HDL || id:903	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.107114133920198	0.163733611721573	0.512984515116474
Lu BF EU sex combined 5 SNPs	903	Phospholipids in medium HDL || id:903	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.082693206556055	0.194389904787697	0.670546076927685
Lu BF EU sex combined 5 SNPs	903	Phospholipids in medium HDL || id:903	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.149511898880791	0.170176435575374	0.429243394006698
Lu BF EU sex combined 5 SNPs	904	Total cholesterol in medium LDL || id:904	Lu BF EU sex combined 5 SNPs	MR Egger	5	-2.15010715118744	3.12021295302079	0.54027903859536
Lu BF EU sex combined 5 SNPs	904	Total cholesterol in medium LDL || id:904	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.338219086240382	0.17030487001316	0.0470374874256521
Lu BF EU sex combined 5 SNPs	904	Total cholesterol in medium LDL || id:904	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.525717318204006	0.620877345327041	0.397143977644673
Lu BF EU sex combined 5 SNPs	904	Total cholesterol in medium LDL || id:904	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.323343752942601	0.165406123964648	0.122275106634468
Lu BF EU sex combined 5 SNPs	905	Cholesterol esters in medium LDL || id:905	Lu BF EU sex combined 5 SNPs	MR Egger	4	-5.81317625346983	2.62168641127156	0.15688620029377
Lu BF EU sex combined 5 SNPs	905	Cholesterol esters in medium LDL || id:905	Lu BF EU sex combined 5 SNPs	Weighted median	4	0.203373066725014	0.275671847634728	0.460674845951953
Lu BF EU sex combined 5 SNPs	905	Cholesterol esters in medium LDL || id:905	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	-1.07746452282134	0.756061208415416	0.154127648823301
Lu BF EU sex combined 5 SNPs	905	Cholesterol esters in medium LDL || id:905	Lu BF EU sex combined 5 SNPs	Weighted mode	4	0.172178998016907	0.26625207429254	0.563907595827728
Lu BF EU sex combined 5 SNPs	906	Total lipids in medium LDL || id:906	Lu BF EU sex combined 5 SNPs	MR Egger	4	-5.90648863966913	2.67132529587963	0.157577861511051
Lu BF EU sex combined 5 SNPs	906	Total lipids in medium LDL || id:906	Lu BF EU sex combined 5 SNPs	Weighted median	4	0.00111209459516981	0.270219024898597	0.996716291152612
Lu BF EU sex combined 5 SNPs	906	Total lipids in medium LDL || id:906	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	-1.10665300060676	0.767853657231329	0.149519982594758
Lu BF EU sex combined 5 SNPs	906	Total lipids in medium LDL || id:906	Lu BF EU sex combined 5 SNPs	Weighted mode	4	0.149237989800567	0.23922146413897	0.576944963165486
Lu BF EU sex combined 5 SNPs	907	Concentration of medium LDL particles || id:907	Lu BF EU sex combined 5 SNPs	MR Egger	4	-5.81719564231644	2.6874287797244	0.162835803773683
Lu BF EU sex combined 5 SNPs	907	Concentration of medium LDL particles || id:907	Lu BF EU sex combined 5 SNPs	Weighted median	4	-0.0387248356722363	0.272048436151766	0.886807210207391
Lu BF EU sex combined 5 SNPs	907	Concentration of medium LDL particles || id:907	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	-1.09850211076577	0.76144607118172	0.149118374155872
Lu BF EU sex combined 5 SNPs	907	Concentration of medium LDL particles || id:907	Lu BF EU sex combined 5 SNPs	Weighted mode	4	0.125716051756966	0.232830953738096	0.626739313478533
Lu BF EU sex combined 5 SNPs	908	Phospholipids in medium LDL || id:908	Lu BF EU sex combined 5 SNPs	MR Egger	5	-1.97992840523473	3.04661162929181	0.562096592127336
Lu BF EU sex combined 5 SNPs	908	Phospholipids in medium LDL || id:908	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.221037218044199	0.175475828625216	0.207797520441097
Lu BF EU sex combined 5 SNPs	908	Phospholipids in medium LDL || id:908	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.506012792288658	0.602668842440509	0.401121501550894
Lu BF EU sex combined 5 SNPs	908	Phospholipids in medium LDL || id:908	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.30400971131868	0.169211717290353	0.146814180352003
Lu BF EU sex combined 5 SNPs	909	Total cholesterol in medium VLDL || id:909	Lu BF EU sex combined 5 SNPs	MR Egger	5	-1.592697286132	2.29284619123436	0.537245965827415
Lu BF EU sex combined 5 SNPs	909	Total cholesterol in medium VLDL || id:909	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.349472567701756	0.162639402706061	0.0316536614825106
Lu BF EU sex combined 5 SNPs	909	Total cholesterol in medium VLDL || id:909	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.253834919708627	0.461219052123033	0.582074854127062
Lu BF EU sex combined 5 SNPs	909	Total cholesterol in medium VLDL || id:909	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.344660298799704	0.165951702728441	0.106399045877196
Lu BF EU sex combined 5 SNPs	910	Cholesterol esters in medium VLDL || id:910	Lu BF EU sex combined 5 SNPs	MR Egger	4	-4.63021488269344	1.80472038560698	0.124235076921796
Lu BF EU sex combined 5 SNPs	910	Cholesterol esters in medium VLDL || id:910	Lu BF EU sex combined 5 SNPs	Weighted median	4	0.0221765879367595	0.237026082282693	0.92545725218159
Lu BF EU sex combined 5 SNPs	910	Cholesterol esters in medium VLDL || id:910	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	-0.689911186463291	0.591040445118826	0.243096291119439
Lu BF EU sex combined 5 SNPs	910	Cholesterol esters in medium VLDL || id:910	Lu BF EU sex combined 5 SNPs	Weighted mode	4	0.163434665284811	0.236768761718583	0.539632045352856
Lu BF EU sex combined 5 SNPs	911	Free cholesterol in medium VLDL || id:911	Lu BF EU sex combined 5 SNPs	MR Egger	5	-1.17217566684025	2.12593182472587	0.619789046067297
Lu BF EU sex combined 5 SNPs	911	Free cholesterol in medium VLDL || id:911	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.323927390619499	0.180184421889804	0.072215889520514
Lu BF EU sex combined 5 SNPs	911	Free cholesterol in medium VLDL || id:911	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.231689000206934	0.417919066959844	0.579313853324315
Lu BF EU sex combined 5 SNPs	911	Free cholesterol in medium VLDL || id:911	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.285281113136846	0.172345778209867	0.173209108496624
Lu BF EU sex combined 5 SNPs	912	Total lipids in medium VLDL || id:912	Lu BF EU sex combined 5 SNPs	MR Egger	4	-3.29948727490037	1.63208967423761	0.180591041016022
Lu BF EU sex combined 5 SNPs	912	Total lipids in medium VLDL || id:912	Lu BF EU sex combined 5 SNPs	Weighted median	4	-0.281416477254083	0.242703503621506	0.246249474308952
Lu BF EU sex combined 5 SNPs	912	Total lipids in medium VLDL || id:912	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	4	-0.627378508203061	0.443067305135299	0.156778673654556
Lu BF EU sex combined 5 SNPs	912	Total lipids in medium VLDL || id:912	Lu BF EU sex combined 5 SNPs	Weighted mode	4	-0.169667709923151	0.334318513368703	0.646759136083582
