id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	subcategory.outcome	originalname.outcome
Hubel BF EU sex combined 76 SNPs	868	Free cholesterol in IDL || id:868	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.0127082872658157	0.0104183686776464	0.222542115263629	Lipid	Free cholesterol in IDL
Hubel BF EU sex combined 76 SNPs	868	Free cholesterol in IDL || id:868	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0346613218325468	0.0231596019764423	0.138801203715805	Lipid	Free cholesterol in IDL
Hubel BF EU sex combined 76 SNPs	869	Total lipids in IDL || id:869	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0445139785013081	0.0409066047412529	0.28014237001661	Lipid	Total lipids in IDL
Hubel BF EU sex combined 76 SNPs	869	Total lipids in IDL || id:869	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0165821018388757	0.0143310095362119	0.24724032342637	Lipid	Total lipids in IDL
Hubel BF EU sex combined 76 SNPs	869	Total lipids in IDL || id:869	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.0181204321533776	0.0109235792991943	0.0971487412748375	Lipid	Total lipids in IDL
Hubel BF EU sex combined 76 SNPs	869	Total lipids in IDL || id:869	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0316076353633245	0.0246645836895105	0.204074129551737	Lipid	Total lipids in IDL
Hubel BF EU sex combined 76 SNPs	870	Concentration of IDL particles || id:870	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0394227584598662	0.0408364185835872	0.337584758363117	Lipid	Concentration of IDL particles
Hubel BF EU sex combined 76 SNPs	870	Concentration of IDL particles || id:870	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0216712214090223	0.014049860704588	0.122964041373332	Lipid	Concentration of IDL particles
Hubel BF EU sex combined 76 SNPs	870	Concentration of IDL particles || id:870	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.019524912524551	0.0108843412809119	0.0728365723351926	Lipid	Concentration of IDL particles
Hubel BF EU sex combined 76 SNPs	870	Concentration of IDL particles || id:870	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0349203092045136	0.0233631474140345	0.139309711231956	Lipid	Concentration of IDL particles
Hubel BF EU sex combined 76 SNPs	871	Phospholipids in IDL || id:871	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0397207316895391	0.0401455774377131	0.325772442782707	Lipid	Phospholipids in IDL
Hubel BF EU sex combined 76 SNPs	871	Phospholipids in IDL || id:871	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0301728290128075	0.0131705497081888	0.0219673678187305	Lipid	Phospholipids in IDL
Hubel BF EU sex combined 76 SNPs	871	Phospholipids in IDL || id:871	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.0178480372732084	0.0106451449540188	0.0936136087320155	Lipid	Phospholipids in IDL
Hubel BF EU sex combined 76 SNPs	871	Phospholipids in IDL || id:871	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0390746436686749	0.0223402155365782	0.0844817532717827	Lipid	Phospholipids in IDL
Hubel BF EU sex combined 76 SNPs	872	Triglycerides in IDL || id:872	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.00926137468348138	0.0417269581575504	0.824979728246545	Lipid	Triglycerides in IDL
Hubel BF EU sex combined 76 SNPs	872	Triglycerides in IDL || id:872	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0206410183303232	0.0141723203644214	0.14527328478488	Lipid	Triglycerides in IDL
Hubel BF EU sex combined 76 SNPs	872	Triglycerides in IDL || id:872	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.0229581954538131	0.0110024360566837	0.0369200943770177	Lipid	Triglycerides in IDL
Hubel BF EU sex combined 76 SNPs	872	Triglycerides in IDL || id:872	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0342433278415276	0.0260498413193661	0.192782669987711	Lipid	Triglycerides in IDL
Hubel BF EU sex combined 76 SNPs	873	Isoleucine || id:873	Hubel BF EU sex combined 76 SNPs	MR Egger	74	0.0890002791903735	0.0396611326924491	0.0279065372285625	Amino acid	Isoleucine
Hubel BF EU sex combined 76 SNPs	873	Isoleucine || id:873	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0184766244382283	0.0131497709292283	0.159994227862522	Amino acid	Isoleucine
Hubel BF EU sex combined 76 SNPs	873	Isoleucine || id:873	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.00164412792259472	0.010730315573495	0.878222657132777	Amino acid	Isoleucine
Hubel BF EU sex combined 76 SNPs	873	Isoleucine || id:873	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0332925922218507	0.024213115038364	0.173342629263824	Amino acid	Isoleucine
Hubel BF EU sex combined 76 SNPs	874	Total cholesterol in large HDL || id:874	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0908143559127813	0.0453245436993341	0.0488716376930722	Lipid	Total cholesterol in large HDL
Hubel BF EU sex combined 76 SNPs	874	Total cholesterol in large HDL || id:874	Hubel BF EU sex combined 76 SNPs	Weighted median	74	-0.0425316922448247	0.0137396588585557	0.00196453491225613	Lipid	Total cholesterol in large HDL
Hubel BF EU sex combined 76 SNPs	874	Total cholesterol in large HDL || id:874	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	-0.0236532717936408	0.0120340363959794	0.0493528094018581	Lipid	Total cholesterol in large HDL
Hubel BF EU sex combined 76 SNPs	874	Total cholesterol in large HDL || id:874	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	-0.0511941627772728	0.0236698181753078	0.0338286830502657	Lipid	Total cholesterol in large HDL
Hubel BF EU sex combined 76 SNPs	875	Cholesterol esters in large HDL || id:875	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.091899834648734	0.0465817752704963	0.0523501417333784	Lipid	Cholesterol esters in large HDL
Hubel BF EU sex combined 76 SNPs	875	Cholesterol esters in large HDL || id:875	Hubel BF EU sex combined 76 SNPs	Weighted median	74	-0.0335844716624854	0.0141179654985533	0.0173669100405373	Lipid	Cholesterol esters in large HDL
Hubel BF EU sex combined 76 SNPs	875	Cholesterol esters in large HDL || id:875	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	-0.023511865817892	0.0124215436116275	0.0583805296364341	Lipid	Cholesterol esters in large HDL
Hubel BF EU sex combined 76 SNPs	875	Cholesterol esters in large HDL || id:875	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	-0.0493840660303048	0.0235932067411717	0.0398109105277262	Lipid	Cholesterol esters in large HDL
Hubel BF EU sex combined 76 SNPs	876	Free cholesterol in large HDL || id:876	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0970362614150863	0.0443617978453211	0.0319627529370593	Lipid	Free cholesterol in large HDL
Hubel BF EU sex combined 76 SNPs	876	Free cholesterol in large HDL || id:876	Hubel BF EU sex combined 76 SNPs	Weighted median	74	-0.0491824860995545	0.0138198188147621	0.000372500245558999	Lipid	Free cholesterol in large HDL
Hubel BF EU sex combined 76 SNPs	876	Free cholesterol in large HDL || id:876	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	-0.0242459690290393	0.0118197259626687	0.0402363805571291	Lipid	Free cholesterol in large HDL
Hubel BF EU sex combined 76 SNPs	876	Free cholesterol in large HDL || id:876	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	-0.0542484485912246	0.0255085406977795	0.0368272602428201	Lipid	Free cholesterol in large HDL
Hubel BF EU sex combined 76 SNPs	877	Total lipids in large HDL || id:877	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0994931278489642	0.045958524352838	0.033715193889853	Lipid	Total lipids in large HDL
Hubel BF EU sex combined 76 SNPs	877	Total lipids in large HDL || id:877	Hubel BF EU sex combined 76 SNPs	Weighted median	74	-0.0398959091378892	0.0147505180188367	0.00683635471431076	Lipid	Total lipids in large HDL
Hubel BF EU sex combined 76 SNPs	877	Total lipids in large HDL || id:877	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	-0.0187887050000954	0.0123362059994655	0.127745254659238	Lipid	Total lipids in large HDL
Hubel BF EU sex combined 76 SNPs	877	Total lipids in large HDL || id:877	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	-0.0526014129015451	0.0265867506205139	0.0516479077882851	Lipid	Total lipids in large HDL
Hubel BF EU sex combined 76 SNPs	878	Concentration of large HDL particles || id:878	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0964400809990478	0.0454160300158046	0.0371506463005345	Lipid	Concentration of large HDL particles
Hubel BF EU sex combined 76 SNPs	878	Concentration of large HDL particles || id:878	Hubel BF EU sex combined 76 SNPs	Weighted median	74	-0.0386307416591787	0.0146754911980867	0.00848013495395992	Lipid	Concentration of large HDL particles
Hubel BF EU sex combined 76 SNPs	878	Concentration of large HDL particles || id:878	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	-0.0170461775700538	0.0121885844452675	0.161952085362874	Lipid	Concentration of large HDL particles
Hubel BF EU sex combined 76 SNPs	878	Concentration of large HDL particles || id:878	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	-0.0512466949881293	0.0246629916827484	0.041237614534969	Lipid	Concentration of large HDL particles
Hubel BF EU sex combined 76 SNPs	879	Phospholipids in large HDL || id:879	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0983520518380964	0.0457581684518012	0.0349651485929852	Lipid	Phospholipids in large HDL
Hubel BF EU sex combined 76 SNPs	879	Phospholipids in large HDL || id:879	Hubel BF EU sex combined 76 SNPs	Weighted median	74	-0.0404292041975158	0.0145151761892451	0.00534772653919588	Lipid	Phospholipids in large HDL
Hubel BF EU sex combined 76 SNPs	879	Phospholipids in large HDL || id:879	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	-0.0154787498674344	0.0122997159149018	0.208223993535964	Lipid	Phospholipids in large HDL
Hubel BF EU sex combined 76 SNPs	879	Phospholipids in large HDL || id:879	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	-0.0495535901375601	0.025481398119826	0.0556641044476493	Lipid	Phospholipids in large HDL
Hubel BF EU sex combined 76 SNPs	880	Total cholesterol in large LDL || id:880	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0399345025920756	0.0403127595180838	0.32519017260954	Lipid	Total cholesterol in large LDL
Hubel BF EU sex combined 76 SNPs	880	Total cholesterol in large LDL || id:880	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0174037351785194	0.0127713711620229	0.172972444216173	Lipid	Total cholesterol in large LDL
Hubel BF EU sex combined 76 SNPs	880	Total cholesterol in large LDL || id:880	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.00924946726548465	0.0106443046740286	0.384869406638998	Lipid	Total cholesterol in large LDL
Hubel BF EU sex combined 76 SNPs	880	Total cholesterol in large LDL || id:880	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0388111971993989	0.0283824157726279	0.175683620815689	Lipid	Total cholesterol in large LDL
Hubel BF EU sex combined 76 SNPs	881	Cholesterol esters in large VLDL || id:881	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0422743806988489	0.0423403675274583	0.321409108092388	Lipid	Cholesterol esters in large VLDL
Hubel BF EU sex combined 76 SNPs	881	Cholesterol esters in large VLDL || id:881	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0240848816415798	0.0140943392480862	0.0874817615980531	Lipid	Cholesterol esters in large VLDL
Hubel BF EU sex combined 76 SNPs	881	Cholesterol esters in large VLDL || id:881	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.0130412879022516	0.0112544667851061	0.246551781219739	Lipid	Cholesterol esters in large VLDL
Hubel BF EU sex combined 76 SNPs	881	Cholesterol esters in large VLDL || id:881	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0517659731511714	0.0273092687698504	0.0619789698482559	Lipid	Cholesterol esters in large VLDL
Hubel BF EU sex combined 76 SNPs	882	Free cholesterol in large LDL || id:882	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0465454721692217	0.0395101281557807	0.242650057191977	Lipid	Free cholesterol in large LDL
Hubel BF EU sex combined 76 SNPs	882	Free cholesterol in large LDL || id:882	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.00936353167869619	0.0133292517324574	0.482379920519361	Lipid	Free cholesterol in large LDL
Hubel BF EU sex combined 76 SNPs	882	Free cholesterol in large LDL || id:882	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.010818700464837	0.0104794061826404	0.301895428357098	Lipid	Free cholesterol in large LDL
Hubel BF EU sex combined 76 SNPs	882	Free cholesterol in large LDL || id:882	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0251401250048836	0.0275759162734526	0.364943479815299	Lipid	Free cholesterol in large LDL
Hubel BF EU sex combined 76 SNPs	883	Total lipids in large LDL || id:883	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0409788290699781	0.0418034686107688	0.33023363440811	Lipid	Total lipids in large LDL
Hubel BF EU sex combined 76 SNPs	883	Total lipids in large LDL || id:883	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0222201260180219	0.0139260113889266	0.11058162088382	Lipid	Total lipids in large LDL
Hubel BF EU sex combined 76 SNPs	883	Total lipids in large LDL || id:883	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.0157091112257122	0.0111222089974689	0.15782948496346	Lipid	Total lipids in large LDL
Hubel BF EU sex combined 76 SNPs	883	Total lipids in large LDL || id:883	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0457705309999881	0.0268681182539986	0.0927236378662228	Lipid	Total lipids in large LDL
Hubel BF EU sex combined 76 SNPs	884	Concentration of large LDL particles || id:884	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0391842913491432	0.0416189474388305	0.349596314754418	Lipid	Concentration of large LDL particles
Hubel BF EU sex combined 76 SNPs	884	Concentration of large LDL particles || id:884	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0193388354371135	0.0138868876197376	0.163741747403944	Lipid	Concentration of large LDL particles
Hubel BF EU sex combined 76 SNPs	884	Concentration of large LDL particles || id:884	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.0166194811741962	0.0110695089328843	0.133258661698222	Lipid	Concentration of large LDL particles
Hubel BF EU sex combined 76 SNPs	884	Concentration of large LDL particles || id:884	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.048230338441969	0.0280282739882857	0.0895279695828888	Lipid	Concentration of large LDL particles
Hubel BF EU sex combined 76 SNPs	885	Phospholipids in large LDL || id:885	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0324324005374614	0.0403370932615472	0.424024009348017	Lipid	Phospholipids in large LDL
Hubel BF EU sex combined 76 SNPs	885	Phospholipids in large LDL || id:885	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0162535343064082	0.0131252010624533	0.215587961595018	Lipid	Phospholipids in large LDL
Hubel BF EU sex combined 76 SNPs	885	Phospholipids in large LDL || id:885	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.012968737677831	0.0106332634617671	0.222601938427671	Lipid	Phospholipids in large LDL
Hubel BF EU sex combined 76 SNPs	885	Phospholipids in large LDL || id:885	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0348455034738208	0.028226008510473	0.220969305941854	Lipid	Phospholipids in large LDL
Hubel BF EU sex combined 76 SNPs	886	Total cholesterol in large VLDL || id:886	Hubel BF EU sex combined 76 SNPs	MR Egger	74	0.0572276209094949	0.039104336498077	0.147693806764984	Lipid	Total cholesterol in large VLDL
Hubel BF EU sex combined 76 SNPs	886	Total cholesterol in large VLDL || id:886	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0210383605372148	0.0133509718888915	0.11507364579956	Lipid	Total cholesterol in large VLDL
Hubel BF EU sex combined 76 SNPs	886	Total cholesterol in large VLDL || id:886	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.0110020154262043	0.0102005237863004	0.280777865683117	Lipid	Total cholesterol in large VLDL
Hubel BF EU sex combined 76 SNPs	886	Total cholesterol in large VLDL || id:886	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0434336922473862	0.0266040299473435	0.106859970175505	Lipid	Total cholesterol in large VLDL
Hubel BF EU sex combined 76 SNPs	887	Cholesterol esters in large VLDL || id:887	Hubel BF EU sex combined 76 SNPs	MR Egger	74	0.07785111520219	0.041167623994108	0.0626374105091664	Lipid	Cholesterol esters in large VLDL
Hubel BF EU sex combined 76 SNPs	887	Cholesterol esters in large VLDL || id:887	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.00887870417177637	0.0140853049976225	0.528464122584174	Lipid	Cholesterol esters in large VLDL
Hubel BF EU sex combined 76 SNPs	887	Cholesterol esters in large VLDL || id:887	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.0182697518761169	0.0109787840001756	0.0960932219809477	Lipid	Cholesterol esters in large VLDL
Hubel BF EU sex combined 76 SNPs	887	Cholesterol esters in large VLDL || id:887	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	-0.000830249720340404	0.0332188235036792	0.980128463139513	Lipid	Cholesterol esters in large VLDL
Hubel BF EU sex combined 76 SNPs	888	Free cholesterol in large VLDL || id:888	Hubel BF EU sex combined 76 SNPs	MR Egger	74	0.0601385373447844	0.0361893661346894	0.100906497412661	Lipid	Free cholesterol in large VLDL
Hubel BF EU sex combined 76 SNPs	888	Free cholesterol in large VLDL || id:888	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0159799796990841	0.0128092427085637	0.21220136373657	Lipid	Free cholesterol in large VLDL
Hubel BF EU sex combined 76 SNPs	888	Free cholesterol in large VLDL || id:888	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.0129869563348118	0.00957218359515011	0.174864104831252	Lipid	Free cholesterol in large VLDL
Hubel BF EU sex combined 76 SNPs	888	Free cholesterol in large VLDL || id:888	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0531661469519267	0.0297057607180172	0.0776398968291144	Lipid	Free cholesterol in large VLDL
Hubel BF EU sex combined 76 SNPs	889	Total lipids in large VLDL || id:889	Hubel BF EU sex combined 76 SNPs	MR Egger	74	0.0848287721217041	0.0360484036703916	0.0213474980839385	Lipid	Total lipids in large VLDL
Hubel BF EU sex combined 76 SNPs	889	Total lipids in large VLDL || id:889	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0253920403654764	0.0139011817709086	0.0677583991959129	Lipid	Total lipids in large VLDL
Hubel BF EU sex combined 76 SNPs	889	Total lipids in large VLDL || id:889	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.0157795146292237	0.00971928511618096	0.104476954120088	Lipid	Total lipids in large VLDL
Hubel BF EU sex combined 76 SNPs	889	Total lipids in large VLDL || id:889	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0358549623323337	0.0237111108366181	0.134810770989046	Lipid	Total lipids in large VLDL
Hubel BF EU sex combined 76 SNPs	890	Concentration of large VLDL particles || id:890	Hubel BF EU sex combined 76 SNPs	MR Egger	74	0.0887035975742011	0.0359618124429957	0.0160210901648624	Lipid	Concentration of large VLDL particles
Hubel BF EU sex combined 76 SNPs	890	Concentration of large VLDL particles || id:890	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0243818823177084	0.0139082521261849	0.0795931666795913	Lipid	Concentration of large VLDL particles
Hubel BF EU sex combined 76 SNPs	890	Concentration of large VLDL particles || id:890	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.0178266892252184	0.00971039838148976	0.066382063159233	Lipid	Concentration of large VLDL particles
Hubel BF EU sex combined 76 SNPs	890	Concentration of large VLDL particles || id:890	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0470891243777992	0.0282868278309322	0.100259096765098	Lipid	Concentration of large VLDL particles
Hubel BF EU sex combined 76 SNPs	891	Phospholipids in large VLDL || id:891	Hubel BF EU sex combined 76 SNPs	MR Egger	74	0.069516170626136	0.0347020352354279	0.048917300951614	Lipid	Phospholipids in large VLDL
Hubel BF EU sex combined 76 SNPs	891	Phospholipids in large VLDL || id:891	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.028068023976642	0.0130498733351226	0.0314898325718936	Lipid	Phospholipids in large VLDL
Hubel BF EU sex combined 76 SNPs	891	Phospholipids in large VLDL || id:891	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.0151432583462791	0.00930183682127192	0.103527894773246	Lipid	Phospholipids in large VLDL
Hubel BF EU sex combined 76 SNPs	891	Phospholipids in large VLDL || id:891	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0451872608083135	0.0263803411959136	0.090972838851948	Lipid	Phospholipids in large VLDL
Hubel BF EU sex combined 76 SNPs	892	Triglycerides in large VLDL || id:892	Hubel BF EU sex combined 76 SNPs	MR Egger	74	0.0842969407932856	0.0338918648520865	0.0151919108978547	Lipid	Triglycerides in large VLDL
Hubel BF EU sex combined 76 SNPs	892	Triglycerides in large VLDL || id:892	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0214302562415714	0.0128722749593743	0.0959450223599232	Lipid	Triglycerides in large VLDL
Hubel BF EU sex combined 76 SNPs	892	Triglycerides in large VLDL || id:892	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.015069049050783	0.00912833971198994	0.098779736682434	Lipid	Triglycerides in large VLDL
Hubel BF EU sex combined 76 SNPs	892	Triglycerides in large VLDL || id:892	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0392584616999354	0.0250774883847834	0.121793896856827	Lipid	Triglycerides in large VLDL
Hubel BF EU sex combined 76 SNPs	893	18:2, linoleic acid (LA) || id:893	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0525444647744544	0.0462345210322231	0.259525508765306	Fatty acid	18:2, linoleic acid (LA)
Hubel BF EU sex combined 76 SNPs	893	18:2, linoleic acid (LA) || id:893	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0117012575971544	0.0166610712171163	0.48248508473444	Fatty acid	18:2, linoleic acid (LA)
Hubel BF EU sex combined 76 SNPs	893	18:2, linoleic acid (LA) || id:893	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	-0.00271287680345717	0.0122155932443011	0.824249194424287	Fatty acid	18:2, linoleic acid (LA)
Hubel BF EU sex combined 76 SNPs	893	18:2, linoleic acid (LA) || id:893	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0276297728555412	0.0334691333592369	0.411760504930243	Fatty acid	18:2, linoleic acid (LA)
Hubel BF EU sex combined 76 SNPs	894	Lactate || id:894	Hubel BF EU sex combined 76 SNPs	MR Egger	74	0.0154649839906089	0.0303751488381432	0.612215975989619	Carbohydrate	Lactate
Hubel BF EU sex combined 76 SNPs	894	Lactate || id:894	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.00298129701004583	0.0115088344431934	0.795601124103307	Carbohydrate	Lactate
Hubel BF EU sex combined 76 SNPs	894	Lactate || id:894	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	9.57920414164956e-05	0.00736098693268183	0.989617039892165	Carbohydrate	Lactate
Hubel BF EU sex combined 76 SNPs	894	Lactate || id:894	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0157107659031421	0.0227176662778891	0.49140353471965	Carbohydrate	Lactate
Hubel BF EU sex combined 76 SNPs	895	Total cholesterol in LDL || id:895	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0332036149094806	0.0403464336383859	0.4132465550473	Lipid	Total cholesterol in LDL
Hubel BF EU sex combined 76 SNPs	895	Total cholesterol in LDL || id:895	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.0218242721745866	0.0134466391503255	0.104583414241566	Lipid	Total cholesterol in LDL
Hubel BF EU sex combined 76 SNPs	895	Total cholesterol in LDL || id:895	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.012349361120283	0.0106359298102249	0.245601884005322	Lipid	Total cholesterol in LDL
Hubel BF EU sex combined 76 SNPs	895	Total cholesterol in LDL || id:895	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0494582000363088	0.0284827934339084	0.0867074746414225	Lipid	Total cholesterol in LDL
Hubel BF EU sex combined 76 SNPs	896	Mean diameter for LDL particles || id:896	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0175959430468687	0.0352719572533897	0.619395295752605	Lipid	Mean diameter for LDL particles
Hubel BF EU sex combined 76 SNPs	896	Mean diameter for LDL particles || id:896	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.00518438646024989	0.013605674626335	0.703169193843816	Lipid	Mean diameter for LDL particles
Hubel BF EU sex combined 76 SNPs	896	Mean diameter for LDL particles || id:896	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.00768536824876503	0.00929265699296702	0.408216268003811	Lipid	Mean diameter for LDL particles
Hubel BF EU sex combined 76 SNPs	896	Mean diameter for LDL particles || id:896	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	-0.00395629719350638	0.0282378961465004	0.88896213884835	Lipid	Mean diameter for LDL particles
Hubel BF EU sex combined 76 SNPs	897	Leucine || id:897	Hubel BF EU sex combined 76 SNPs	MR Egger	74	0.060090992896677	0.0355549073236437	0.0953363322030811	Amino acid	Leucine
Hubel BF EU sex combined 76 SNPs	897	Leucine || id:897	Hubel BF EU sex combined 76 SNPs	Weighted median	74	0.00640943973799723	0.0121139998647221	0.596740524404797	Amino acid	Leucine
Hubel BF EU sex combined 76 SNPs	897	Leucine || id:897	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.00285083650283968	0.00946717663433231	0.763316525009413	Amino acid	Leucine
Hubel BF EU sex combined 76 SNPs	897	Leucine || id:897	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	0.0143786825952146	0.0311861398655085	0.646126300271415	Amino acid	Leucine
Hubel BF EU sex combined 76 SNPs	898	Total cholesterol in medium HDL || id:898	Hubel BF EU sex combined 76 SNPs	MR Egger	74	-0.0586778429611572	0.0383666863470822	0.130548204402732	Lipid	Total cholesterol in medium HDL
Hubel BF EU sex combined 76 SNPs	898	Total cholesterol in medium HDL || id:898	Hubel BF EU sex combined 76 SNPs	Weighted median	74	-0.00130847896755666	0.0128326238074069	0.918784426446569	Lipid	Total cholesterol in medium HDL
Hubel BF EU sex combined 76 SNPs	898	Total cholesterol in medium HDL || id:898	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted (multiplicative random effects)	74	0.000245921880787557	0.010200157029686	0.980765172182247	Lipid	Total cholesterol in medium HDL
Hubel BF EU sex combined 76 SNPs	898	Total cholesterol in medium HDL || id:898	Hubel BF EU sex combined 76 SNPs	Weighted mode	74	-0.0178012761888421	0.0285275318354424	0.534570556923476	Lipid	Total cholesterol in medium HDL
